season,week,date,kickoff_time,home_team_tff,away_team_tff,home_goals,away_goals,tff_match_id,source_url
2018-19,24,2019-03-02,16:00,BURSASPOR,DEMİR GRUP SİVASSPOR,3,2,194724,https://www.tff.org/Default.aspx?hafta=24&pageID=1467
2018-19,24,2019-03-02,16:00,İSTİKBAL MOBİLYA KAYSERİSPOR,BEŞİKTAŞ A.Ş.,2,2,194726,https://www.tff.org/Default.aspx?hafta=24&pageID=1467
2018-19,24,2019-03-02,19:00,FENERBAHÇE A.Ş.,ÇAYKUR RİZESPOR A.Ş.,3,2,194722,https://www.tff.org/Default.aspx?hafta=24&pageID=1467
2018-19,24,2019-03-03,13:30,ATİKER KONYASPOR,GÖZTEPE A.Ş.,1,1,194729,https://www.tff.org/Default.aspx?hafta=24&pageID=1467
2018-19,24,2019-03-03,16:00,EVKUR YENİ MALATYASPOR,MEDİPOL BAŞAKŞEHİR FK,0,2,194725,https://www.tff.org/Default.aspx?hafta=24&pageID=1467
2018-19,24,2019-03-03,19:00,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,GALATASARAY A.Ş.,1,1,194728,https://www.tff.org/Default.aspx?hafta=24&pageID=1467
2018-19,24,2019-03-04,20:00,KASIMPAŞA A.Ş.,TRABZONSPOR A.Ş.,2,2,194723,https://www.tff.org/Default.aspx?hafta=24&pageID=1467
2018-19,24,2019-03-04,20:00,AKHİSARSPOR,AYTEMİZ ALANYASPOR,3,1,194727,https://www.tff.org/Default.aspx?hafta=24&pageID=1467
2018-19,25,2019-03-08,20:30,DEMİR GRUP SİVASSPOR,EVKUR YENİ MALATYASPOR,2,0,194730,https://www.tff.org/Default.aspx?hafta=25&pageID=1467
2018-19,25,2019-03-09,16:00,TRABZONSPOR A.Ş.,AKHİSARSPOR,2,1,194734,https://www.tff.org/Default.aspx?hafta=25&pageID=1467
2018-19,25,2019-03-09,19:00,MEDİPOL BAŞAKŞEHİR FK,FENERBAHÇE A.Ş.,2,1,194732,https://www.tff.org/Default.aspx?hafta=25&pageID=1467
2018-19,25,2019-03-09,19:00,MKE ANKARAGÜCÜ,BURSASPOR,0,0,194738,https://www.tff.org/Default.aspx?hafta=25&pageID=1467
2018-19,25,2019-03-10,13:30,AYTEMİZ ALANYASPOR,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2,1,194731,https://www.tff.org/Default.aspx?hafta=25&pageID=1467
2018-19,25,2019-03-10,16:00,GÖZTEPE A.Ş.,KASIMPAŞA A.Ş.,0,0,194735,https://www.tff.org/Default.aspx?hafta=25&pageID=1467
2018-19,25,2019-03-10,16:00,ÇAYKUR RİZESPOR A.Ş.,İSTİKBAL MOBİLYA KAYSERİSPOR,3,0,194737,https://www.tff.org/Default.aspx?hafta=25&pageID=1467
2018-19,25,2019-03-10,19:00,BEŞİKTAŞ A.Ş.,ATİKER KONYASPOR,3,2,194736,https://www.tff.org/Default.aspx?hafta=25&pageID=1467
2018-19,25,2019-03-11,20:00,GALATASARAY A.Ş.,ANTALYASPOR A.Ş.,5,0,194733,https://www.tff.org/Default.aspx?hafta=25&pageID=1467
2018-19,26,2019-03-15,20:30,FENERBAHÇE A.Ş.,DEMİR GRUP SİVASSPOR,2,1,194743,https://www.tff.org/Default.aspx?hafta=26&pageID=1467
2018-19,26,2019-03-16,13:34,ATİKER KONYASPOR,ÇAYKUR RİZESPOR A.Ş.,0,2,194744,https://www.tff.org/Default.aspx?hafta=26&pageID=1467
2018-19,26,2019-03-16,16:00,AKHİSARSPOR,KASIMPAŞA A.Ş.,2,3,194740,https://www.tff.org/Default.aspx?hafta=26&pageID=1467
2018-19,26,2019-03-16,16:00,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,TRABZONSPOR A.Ş.,0,1,194745,https://www.tff.org/Default.aspx?hafta=26&pageID=1467
2018-19,26,2019-03-16,19:00,ANTALYASPOR A.Ş.,AYTEMİZ ALANYASPOR,3,0,194746,https://www.tff.org/Default.aspx?hafta=26&pageID=1467
2018-19,26,2019-03-16,19:00,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,1,0,194747,https://www.tff.org/Default.aspx?hafta=26&pageID=1467
2018-19,26,2019-03-17,13:30,EVKUR YENİ MALATYASPOR,MKE ANKARAGÜCÜ,3,1,194742,https://www.tff.org/Default.aspx?hafta=26&pageID=1467
2018-19,26,2019-03-17,16:00,İSTİKBAL MOBİLYA KAYSERİSPOR,MEDİPOL BAŞAKŞEHİR FK,1,1,194739,https://www.tff.org/Default.aspx?hafta=26&pageID=1467
2018-19,26,2019-03-17,19:00,BURSASPOR,GALATASARAY A.Ş.,2,3,194741,https://www.tff.org/Default.aspx?hafta=26&pageID=1467
2018-19,27,2019-04-05,20:30,TRABZONSPOR A.Ş.,ANTALYASPOR A.Ş.,4,1,194751,https://www.tff.org/Default.aspx?hafta=27&pageID=1467
2018-19,27,2019-04-06,16:00,DEMİR GRUP SİVASSPOR,İSTİKBAL MOBİLYA KAYSERİSPOR,1,3,194748,https://www.tff.org/Default.aspx?hafta=27&pageID=1467
2018-19,27,2019-04-06,16:00,AYTEMİZ ALANYASPOR,BURSASPOR,1,0,194749,https://www.tff.org/Default.aspx?hafta=27&pageID=1467
2018-19,27,2019-04-06,19:00,GALATASARAY A.Ş.,EVKUR YENİ MALATYASPOR,3,0,194750,https://www.tff.org/Default.aspx?hafta=27&pageID=1467
2018-19,27,2019-04-07,13:30,KASIMPAŞA A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,2,1,194752,https://www.tff.org/Default.aspx?hafta=27&pageID=1467
2018-19,27,2019-04-07,16:00,GÖZTEPE A.Ş.,AKHİSARSPOR,0,1,194753,https://www.tff.org/Default.aspx?hafta=27&pageID=1467
2018-19,27,2019-04-07,16:00,MKE ANKARAGÜCÜ,FENERBAHÇE A.Ş.,1,1,194756,https://www.tff.org/Default.aspx?hafta=27&pageID=1467
2018-19,27,2019-04-07,19:00,MEDİPOL BAŞAKŞEHİR FK,ATİKER KONYASPOR,2,0,194755,https://www.tff.org/Default.aspx?hafta=27&pageID=1467
2018-19,27,2019-04-08,20:00,ÇAYKUR RİZESPOR A.Ş.,BEŞİKTAŞ A.Ş.,2,7,194754,https://www.tff.org/Default.aspx?hafta=27&pageID=1467
2018-19,28,2019-04-12,20:30,BURSASPOR,TRABZONSPOR A.Ş.,0,1,194758,https://www.tff.org/Default.aspx?hafta=28&pageID=1467
2018-19,28,2019-04-13,16:00,ÇAYKUR RİZESPOR A.Ş.,GÖZTEPE A.Ş.,1,0,194759,https://www.tff.org/Default.aspx?hafta=28&pageID=1467
2018-19,28,2019-04-13,16:00,ATİKER KONYASPOR,DEMİR GRUP SİVASSPOR,1,1,194761,https://www.tff.org/Default.aspx?hafta=28&pageID=1467
2018-19,28,2019-04-13,19:00,BEŞİKTAŞ A.Ş.,MEDİPOL BAŞAKŞEHİR FK,2,1,194762,https://www.tff.org/Default.aspx?hafta=28&pageID=1467
2018-19,28,2019-04-14,13:30,İSTİKBAL MOBİLYA KAYSERİSPOR,MKE ANKARAGÜCÜ,0,2,194760,https://www.tff.org/Default.aspx?hafta=28&pageID=1467
2018-19,28,2019-04-14,16:00,ANTALYASPOR A.Ş.,KASIMPAŞA A.Ş.,1,0,194757,https://www.tff.org/Default.aspx?hafta=28&pageID=1467
2018-19,28,2019-04-14,16:00,EVKUR YENİ MALATYASPOR,AYTEMİZ ALANYASPOR,1,1,194764,https://www.tff.org/Default.aspx?hafta=28&pageID=1467
2018-19,28,2019-04-14,19:00,FENERBAHÇE A.Ş.,GALATASARAY A.Ş.,1,1,194765,https://www.tff.org/Default.aspx?hafta=28&pageID=1467
2018-19,28,2019-04-15,20:00,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,AKHİSARSPOR,2,1,194763,https://www.tff.org/Default.aspx?hafta=28&pageID=1467
2018-19,29,2019-04-19,20:30,KASIMPAŞA A.Ş.,BURSASPOR,1,1,194768,https://www.tff.org/Default.aspx?hafta=29&pageID=1467
2018-19,29,2019-04-20,16:00,TRABZONSPOR A.Ş.,EVKUR YENİ MALATYASPOR,2,1,194769,https://www.tff.org/Default.aspx?hafta=29&pageID=1467
2018-19,29,2019-04-20,16:00,AKHİSARSPOR,ANTALYASPOR A.Ş.,1,2,194770,https://www.tff.org/Default.aspx?hafta=29&pageID=1467
2018-19,29,2019-04-20,19:00,GALATASARAY A.Ş.,İSTİKBAL MOBİLYA KAYSERİSPOR,3,1,194767,https://www.tff.org/Default.aspx?hafta=29&pageID=1467
2018-19,29,2019-04-20,19:00,GÖZTEPE A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,0,1,194771,https://www.tff.org/Default.aspx?hafta=29&pageID=1467
2018-19,29,2019-04-21,13:30,MKE ANKARAGÜCÜ,ATİKER KONYASPOR,0,0,194773,https://www.tff.org/Default.aspx?hafta=29&pageID=1467
2018-19,29,2019-04-21,16:00,MEDİPOL BAŞAKŞEHİR FK,ÇAYKUR RİZESPOR A.Ş.,1,1,194772,https://www.tff.org/Default.aspx?hafta=29&pageID=1467
2018-19,29,2019-04-21,19:00,AYTEMİZ ALANYASPOR,FENERBAHÇE A.Ş.,1,0,194774,https://www.tff.org/Default.aspx?hafta=29&pageID=1467
2018-19,29,2019-04-22,20:00,DEMİR GRUP SİVASSPOR,BEŞİKTAŞ A.Ş.,1,2,194766,https://www.tff.org/Default.aspx?hafta=29&pageID=1467
2018-19,30,2019-04-26,20:30,MEDİPOL BAŞAKŞEHİR FK,GÖZTEPE A.Ş.,0,2,194783,https://www.tff.org/Default.aspx?hafta=30&pageID=1467
2018-19,30,2019-04-27,16:00,ÇAYKUR RİZESPOR A.Ş.,DEMİR GRUP SİVASSPOR,0,0,194778,https://www.tff.org/Default.aspx?hafta=30&pageID=1467
2018-19,30,2019-04-27,16:00,ANTALYASPOR A.Ş.,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,1,1,194779,https://www.tff.org/Default.aspx?hafta=30&pageID=1467
2018-19,30,2019-04-27,19:00,FENERBAHÇE A.Ş.,TRABZONSPOR A.Ş.,1,1,194776,https://www.tff.org/Default.aspx?hafta=30&pageID=1467
2018-19,30,2019-04-28,16:00,İSTİKBAL MOBİLYA KAYSERİSPOR,AYTEMİZ ALANYASPOR,1,1,194777,https://www.tff.org/Default.aspx?hafta=30&pageID=1467
2018-19,30,2019-04-28,16:00,BURSASPOR,AKHİSARSPOR,0,0,194780,https://www.tff.org/Default.aspx?hafta=30&pageID=1467
2018-19,30,2019-04-28,19:00,BEŞİKTAŞ A.Ş.,MKE ANKARAGÜCÜ,4,1,194775,https://www.tff.org/Default.aspx?hafta=30&pageID=1467
2018-19,30,2019-04-29,20:00,EVKUR YENİ MALATYASPOR,KASIMPAŞA A.Ş.,2,1,194781,https://www.tff.org/Default.aspx?hafta=30&pageID=1467
2018-19,30,2019-04-29,20:00,ATİKER KONYASPOR,GALATASARAY A.Ş.,0,0,194782,https://www.tff.org/Default.aspx?hafta=30&pageID=1467
2018-19,31,2019-05-03,20:30,DEMİR GRUP SİVASSPOR,MEDİPOL BAŞAKŞEHİR FK,0,0,194784,https://www.tff.org/Default.aspx?hafta=31&pageID=1467
2018-19,31,2019-05-04,16:00,MKE ANKARAGÜCÜ,ÇAYKUR RİZESPOR A.Ş.,2,2,194785,https://www.tff.org/Default.aspx?hafta=31&pageID=1467
2018-19,31,2019-05-04,16:00,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,BURSASPOR,2,0,194786,https://www.tff.org/Default.aspx?hafta=31&pageID=1467
2018-19,31,2019-05-04,19:00,KASIMPAŞA A.Ş.,FENERBAHÇE A.Ş.,1,3,194792,https://www.tff.org/Default.aspx?hafta=31&pageID=1467
2018-19,31,2019-05-05,16:00,AKHİSARSPOR,EVKUR YENİ MALATYASPOR,0,2,194787,https://www.tff.org/Default.aspx?hafta=31&pageID=1467
2018-19,31,2019-05-05,16:00,GÖZTEPE A.Ş.,ANTALYASPOR A.Ş.,4,1,194788,https://www.tff.org/Default.aspx?hafta=31&pageID=1467
2018-19,31,2019-05-05,19:00,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,2,0,194789,https://www.tff.org/Default.aspx?hafta=31&pageID=1467
2018-19,31,2019-05-06,20:30,AYTEMİZ ALANYASPOR,ATİKER KONYASPOR,2,4,194790,https://www.tff.org/Default.aspx?hafta=31&pageID=1467
2018-19,31,2019-05-06,20:30,TRABZONSPOR A.Ş.,İSTİKBAL MOBİLYA KAYSERİSPOR,4,2,194791,https://www.tff.org/Default.aspx?hafta=31&pageID=1467
2018-19,32,2019-05-10,20:30,ANTALYASPOR A.Ş.,BURSASPOR,0,1,194801,https://www.tff.org/Default.aspx?hafta=32&pageID=1467
2018-19,32,2019-05-11,16:00,ÇAYKUR RİZESPOR A.Ş.,GALATASARAY A.Ş.,2,3,194800,https://www.tff.org/Default.aspx?hafta=32&pageID=1467
2018-19,32,2019-05-11,19:00,FENERBAHÇE A.Ş.,AKHİSARSPOR,2,1,194794,https://www.tff.org/Default.aspx?hafta=32&pageID=1467
2018-19,32,2019-05-11,19:00,GÖZTEPE A.Ş.,DEMİR GRUP SİVASSPOR,3,3,194796,https://www.tff.org/Default.aspx?hafta=32&pageID=1467
2018-19,32,2019-05-12,16:00,İSTİKBAL MOBİLYA KAYSERİSPOR,KASIMPAŞA A.Ş.,2,1,194798,https://www.tff.org/Default.aspx?hafta=32&pageID=1467
2018-19,32,2019-05-12,16:00,ATİKER KONYASPOR,TRABZONSPOR A.Ş.,2,2,194799,https://www.tff.org/Default.aspx?hafta=32&pageID=1467
2018-19,32,2019-05-12,19:00,MEDİPOL BAŞAKŞEHİR FK,MKE ANKARAGÜCÜ,2,1,194793,https://www.tff.org/Default.aspx?hafta=32&pageID=1467
2018-19,32,2019-05-12,19:00,EVKUR YENİ MALATYASPOR,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,3,1,194797,https://www.tff.org/Default.aspx?hafta=32&pageID=1467
2018-19,32,2019-05-13,20:00,BEŞİKTAŞ A.Ş.,AYTEMİZ ALANYASPOR,2,1,194795,https://www.tff.org/Default.aspx?hafta=32&pageID=1467
2018-19,33,2019-05-17,20:30,KASIMPAŞA A.Ş.,ATİKER KONYASPOR,1,1,194809,https://www.tff.org/Default.aspx?hafta=33&pageID=1467
2018-19,33,2019-05-18,19:00,ANTALYASPOR A.Ş.,EVKUR YENİ MALATYASPOR,3,0,194805,https://www.tff.org/Default.aspx?hafta=33&pageID=1467
2018-19,33,2019-05-18,19:00,TRABZONSPOR A.Ş.,BEŞİKTAŞ A.Ş.,2,1,194808,https://www.tff.org/Default.aspx?hafta=33&pageID=1467
2018-19,33,2019-05-19,16:00,AKHİSARSPOR,İSTİKBAL MOBİLYA KAYSERİSPOR,2,2,194803,https://www.tff.org/Default.aspx?hafta=33&pageID=1467
2018-19,33,2019-05-19,16:00,BURSASPOR,GÖZTEPE A.Ş.,0,0,194804,https://www.tff.org/Default.aspx?hafta=33&pageID=1467
2018-19,33,2019-05-19,19:00,AYTEMİZ ALANYASPOR,ÇAYKUR RİZESPOR A.Ş.,1,1,194802,https://www.tff.org/Default.aspx?hafta=33&pageID=1467
2018-19,33,2019-05-19,19:00,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK,2,1,194807,https://www.tff.org/Default.aspx?hafta=33&pageID=1467
2018-19,33,2019-05-20,20:00,MKE ANKARAGÜCÜ,DEMİR GRUP SİVASSPOR,3,1,194806,https://www.tff.org/Default.aspx?hafta=33&pageID=1467
2018-19,33,2019-05-20,20:00,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,FENERBAHÇE A.Ş.,0,1,194810,https://www.tff.org/Default.aspx?hafta=33&pageID=1467
2018-19,34,2019-05-24,18:00,MEDİPOL BAŞAKŞEHİR FK,AYTEMİZ ALANYASPOR,1,1,194818,https://www.tff.org/Default.aspx?hafta=34&pageID=1467
2018-19,34,2019-05-24,21:00,BEŞİKTAŞ A.Ş.,KASIMPAŞA A.Ş.,3,2,194812,https://www.tff.org/Default.aspx?hafta=34&pageID=1467
2018-19,34,2019-05-24,21:00,DEMİR GRUP SİVASSPOR,GALATASARAY A.Ş.,4,3,194813,https://www.tff.org/Default.aspx?hafta=34&pageID=1467
2018-19,34,2019-05-24,21:00,ÇAYKUR RİZESPOR A.Ş.,TRABZONSPOR A.Ş.,2,3,194817,https://www.tff.org/Default.aspx?hafta=34&pageID=1467
2018-19,34,2019-05-25,19:00,ATİKER KONYASPOR,AKHİSARSPOR,0,0,194816,https://www.tff.org/Default.aspx?hafta=34&pageID=1467
2018-19,34,2019-05-26,19:00,GÖZTEPE A.Ş.,MKE ANKARAGÜCÜ,2,1,194811,https://www.tff.org/Default.aspx?hafta=34&pageID=1467
2018-19,34,2019-05-26,19:00,FENERBAHÇE A.Ş.,ANTALYASPOR A.Ş.,3,1,194814,https://www.tff.org/Default.aspx?hafta=34&pageID=1467
2018-19,34,2019-05-26,19:00,İSTİKBAL MOBİLYA KAYSERİSPOR,BÜYÜKŞEHİR BELEDİYE ERZURUMSPOR,0,2,194815,https://www.tff.org/Default.aspx?hafta=34&pageID=1467
2018-19,34,2019-05-26,19:00,EVKUR YENİ MALATYASPOR,BURSASPOR,1,2,194819,https://www.tff.org/Default.aspx?hafta=34&pageID=1467
